Date,Year,Month,Day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,Season,is_RR_missing
2015-01-27,2015,January,27,23.4,32.6,28.9,74.0,1.5,1.7,3.0,110.0,2.0,ESE,Wet,0
2015-01-28,2015,January,28,22.0,32.0,27.5,78.0,0.0,5.7,3.0,140.0,2.0,SE,Wet,1
2015-01-29,2015,January,29,22.4,33.2,29.2,68.0,1.4,5.8,4.0,140.0,3.0,SE,Wet,1
2015-01-30,2015,January,30,24.6,34.0,29.3,75.0,0.0,8.8,3.0,310.0,2.0,SE,Wet,0
2015-01-31,2015,January,31,22.6,32.2,28.3,79.0,89.0,6.0,4.0,130.0,2.0,SE,Wet,0
2015-02-01,2015,February,1,23.8,31.8,29.0,73.0,33.8,7.0,6.0,120.0,4.0,SE,Wet,1
2015-02-02,2015,February,2,21.4,31.8,28.4,71.0,0.0,8.0,5.0,130.0,3.0,SE,Wet,1
2015-02-03,2015,February,3,22.2,31.8,28.1,74.0,2.8,0.1,5.0,120.0,3.0,SE,Wet,1
2015-02-04,2015,February,4,21.8,31.8,28.9,74.0,0.0,8.3,5.0,150.0,2.0,SE,Wet,1
2015-02-05,2015,February,5,22.6,30.8,27.6,80.0,6.0,5.3,4.0,120.0,3.0,SE,Wet,0
2015-02-06,2015,February,6,23.6,31.0,28.6,74.0,0.2,4.5,5.0,130.0,3.0,SE,Wet,1
2015-02-07,2015,February,7,23.6,31.8,28.5,75.0,14.5,6.6,4.0,130.0,2.0,SE,Wet,1
2015-02-08,2015,February,8,23.4,31.2,27.5,80.0,0.6,5.0,5.0,150.0,3.0,SE,Wet,0
2015-02-09,2015,February,9,23.4,29.8,27.2,82.0,5.9,2.8,4.0,120.0,2.0,ESE,Wet,0
2015-02-10,2015,February,10,23.2,31.0,27.3,75.0,2.5,1.5,5.0,120.0,3.0,SE,Wet,0
2015-02-11,2015,February,11,19.6,31.6,27.9,67.0,0.0,3.1,5.0,130.0,3.0,SE,Wet,1
2015-02-12,2015,February,12,20.8,32.4,28.4,66.0,0.0,8.0,5.0,120.0,3.0,SE,Wet,1
2015-02-13,2015,February,13,20.6,32.6,28.4,68.0,0.0,9.8,6.0,150.0,3.0,SE,Wet,0
2015-02-14,2015,February,14,20.8,33.0,28.3,69.0,0.0,9.8,5.0,140.0,2.0,SE,Wet,1
2015-02-15,2015,February,15,21.6,31.6,27.8,75.0,0.0,9.1,4.0,160.0,2.0,SSE,Wet,1
2015-02-16,2015,February,16,22.8,31.0,27.6,77.0,6.0,5.8,3.0,150.0,1.0,SSE,Wet,1
2015-02-17,2015,February,17,24.4,29.800000000000004,27.1,86.0,12.2,1.1,3.0,120.0,1.0,ESE,Wet,1
2015-02-18,2015,February,18,23.2,25.6,24.7,93.0,2.7,0.3,3.0,140.0,2.0,SE,Wet,0
2015-02-19,2015,February,19,22.0,31.4,27.9,76.0,0.6,0.0,5.0,130.0,3.0,SE,Wet,0
2015-02-20,2015,February,20,21.0,33.4,29.1,69.0,25.0,3.8,5.0,100.0,2.0,SE,Wet,1
2015-02-21,2015,February,21,21.4,32.6,28.7,71.0,0.0,8.4,5.0,310.0,3.0,NW,Wet,1
2015-02-22,2015,February,22,20.6,32.8,28.8,63.0,0.0,9.5,5.0,310.0,3.0,NW,Wet,1
2015-02-23,2015,February,23,20.4,32.4,28.3,72.0,0.0,8.0,5.0,10.0,2.0,N,Wet,1
2015-02-24,2015,February,24,21.0,34.2,28.9,70.0,0.0,7.6,3.0,140.0,2.0,SE,Wet,1
2015-02-25,2015,February,25,22.4,33.4,29.2,74.0,0.0,9.9,5.0,340.0,3.0,NNW,Wet,1
2015-02-26,2015,February,26,22.0,32.8,28.7,73.0,0.0,9.7,3.0,170.0,2.0,S,Wet,1
2015-02-27,2015,February,27,22.6,33.0,29.1,73.0,0.0,8.3,5.0,340.0,3.0,NNW,Wet,1
2015-02-28,2015,February,28,24.0,33.8,29.7,72.0,0.3,7.050000000000001,3.0,150.0,2.0,SE,Wet,0
2015-03-01,2015,March,1,22.2,33.0,29.3,71.0,2.0,5.8,4.0,150.0,2.0,SE,Wet,1
2015-03-02,2015,March,2,22.8,33.8,29.4,70.0,0.0,6.3,4.0,300.0,2.0,NW,Wet,1
2015-03-03,2015,March,3,22.2,32.4,29.4,68.0,24.0,6.3,3.0,100.0,1.0,E,Wet,1
2015-03-04,2015,March,4,22.2,33.0,28.1,73.0,0.0,7.1,5.0,340.0,3.0,SE,Wet,1
2015-03-05,2015,March,5,23.2,32.0,28.4,75.0,23.7,5.6,3.0,140.0,2.0,SE,Wet,1
2015-03-06,2015,March,6,22.4,33.6,28.9,74.0,6.3,4.5,4.0,100.0,2.0,E,Wet,0
2015-03-07,2015,March,7,22.0,33.2,28.2,75.0,0.0,7.7,4.0,200.0,2.0,SE,Wet,1
2015-03-08,2015,March,8,23.0,31.8,27.1,83.0,27.6,7.35,5.0,10.0,3.0,SE,Wet,0
2015-03-09,2015,March,9,22.4,32.4,28.1,80.0,8.5,7.0,3.0,130.0,1.0,SE,Wet,0
2015-03-10,2015,March,10,23.6,32.6,27.8,81.0,1.5,6.15,5.0,320.0,2.0,NW,Wet,0
2015-03-11,2015,March,11,22.6,33.0,29.0,72.0,1.4,5.3,4.0,110.0,3.0,SE,Wet,0
2015-03-12,2015,March,12,22.4,34.0,29.3,71.0,0.0,6.4,7.0,230.0,2.0,SE,Wet,1
2015-03-13,2015,March,13,24.799999999999997,34.2,29.5,68.0,0.0,9.3,8.0,20.0,4.0,NNE,Wet,1
2015-03-14,2015,March,14,24.6,34.2,30.3,68.0,1.6,9.5,4.0,340.0,3.0,NNW,Wet,0
2015-03-15,2015,March,15,22.0,33.8,29.6,65.0,0.0,7.4,4.0,120.0,2.0,SE,Wet,1
2015-03-16,2015,March,16,20.8,34.6,30.2,62.0,0.0,8.9,5.0,120.0,3.0,SE,Wet,1
2015-03-17,2015,March,17,22.0,33.2,29.2,72.0,0.0,9.6,4.0,10.0,2.0,N,Wet,1
2015-03-18,2015,March,18,22.0,34.8,29.9,72.0,0.0,5.7,5.0,300.0,3.0,NW,Wet,0
2015-03-19,2015,March,19,24.6,32.6,29.6,75.0,0.0,9.4,3.0,200.0,2.0,SSW,Wet,1
2015-03-20,2015,March,20,22.2,34.0,29.3,70.0,0.5,3.1,6.0,330.0,3.0,SE,Wet,0
2015-03-21,2015,March,21,23.6,34.0,29.6,71.0,0.8,2.8,5.0,290.0,3.0,NW,Wet,1
2015-03-22,2015,March,22,22.6,34.8,30.2,68.0,0.0,6.1,5.0,340.0,2.0,NNW,Wet,0
2015-03-23,2015,March,23,23.2,33.6,29.2,72.0,0.0,8.0,4.0,290.0,2.0,SE,Wet,1
2015-03-24,2015,March,24,23.0,33.2,28.3,79.0,0.0,5.1,4.0,100.0,2.0,SE,Wet,0
2015-03-25,2015,March,25,23.0,34.4,29.8,68.0,4.6,4.0,3.0,120.0,2.0,SE,Wet,0
2015-03-26,2015,March,26,24.2,33.0,28.1,79.0,59.0,4.9,4.0,110.0,3.0,ESE,Wet,1
2015-03-27,2015,March,27,23.2,33.8,30.1,72.0,1.0,5.2,4.0,140.0,2.0,SE,Wet,0
2015-03-28,2015,March,28,25.0,33.2,29.7,73.0,0.0,5.7,4.0,140.0,3.0,NW,Wet,0
2015-03-29,2015,March,29,25.0,33.4,29.2,76.0,6.0,2.8,4.0,80.0,2.0,SE,Wet,1
2015-03-30,2015,March,30,23.0,35.6,29.3,69.0,0.0,1.2,3.0,150.0,3.0,SE,Wet,0
2015-03-31,2015,March,31,24.8,32.6,27.2,84.0,1.6,9.7,4.0,260.0,2.0,SE,Wet,0
2015-04-01,2015,April,1,22.6,32.2,26.7,85.0,57.9,1.8,4.0,150.0,3.0,SE,Dry,0
2015-04-02,2015,April,2,23.0,33.6,28.2,77.0,0.4,3.5,4.0,330.0,3.0,SE,Dry,0
2015-04-03,2015,April,3,22.4,33.4,29.5,72.0,0.6,4.5,4.0,310.0,2.0,NW,Dry,1
2015-04-04,2015,April,4,23.0,33.6,29.9,73.0,0.0,6.7,4.0,300.0,2.0,WNW,Dry,1
2015-04-05,2015,April,5,24.0,32.4,28.4,82.0,1.8,5.800000000000001,4.0,320.0,1.0,NW,Dry,1
2015-04-06,2015,April,6,25.199999999999996,33.2,29.2,75.0,20.2,4.9,4.0,330.0,2.0,SE,Dry,0
2015-04-07,2015,April,7,25.4,31.8,28.9,74.0,1.5,6.2,4.0,100.0,2.0,SE,Dry,1
2015-04-08,2015,April,8,23.8,34.2,30.5,72.0,32.6,3.4,3.0,180.0,2.0,S,Dry,0
2015-04-09,2015,April,9,23.8,33.0,28.9,74.0,2.0,3.5,5.0,20.0,2.0,NNE,Dry,1
2015-04-10,2015,April,10,24.4,32.2,28.9,74.0,2.0,6.6,3.0,330.0,2.0,SE,Dry,1
2015-04-11,2015,April,11,24.2,32.6,27.1,84.0,12.6,4.6,3.0,320.0,2.0,NW,Dry,0
2015-04-12,2015,April,12,22.8,32.4,27.4,81.0,13.2,3.2,5.0,340.0,3.0,NNW,Dry,0
2015-04-13,2015,April,13,23.6,33.2,28.9,74.0,21.0,4.5,4.0,120.0,3.0,SE,Dry,0
2015-04-14,2015,April,14,23.2,31.8,28.9,74.0,1.3,5.8,4.0,100.0,3.0,SE,Dry,0
2015-04-15,2015,April,15,22.8,31.6,25.9,85.0,14.9,3.4,4.0,240.0,2.0,SE,Dry,0
2015-04-16,2015,April,16,22.2,33.0,28.9,74.0,41.0,1.5,4.0,320.0,2.0,NW,Dry,0
2015-04-17,2015,April,17,24.8,33.2,27.5,86.0,0.4,6.2,4.0,310.0,2.0,NW,Dry,0
2015-04-18,2015,April,18,22.8,32.4,28.9,74.0,14.3,3.7,3.0,130.0,2.0,SE,Dry,0
2015-04-19,2015,April,19,24.0,33.2,28.9,74.0,13.6,2.5,5.0,40.0,3.0,NE,Dry,0
2015-04-20,2015,April,20,23.2,32.4,28.9,74.0,20.0,5.7,4.0,160.0,2.0,SSE,Dry,0
2015-04-21,2015,April,21,23.8,32.4,28.9,74.0,16.4,4.8,4.0,350.0,3.0,NW,Dry,0
2015-04-22,2015,April,22,24.0,30.6,28.9,74.0,2.0,7.3,3.0,150.0,2.0,SSE,Dry,1
2015-04-23,2015,April,23,24.0,30.2,28.9,74.0,4.0,1.1,8.0,130.0,3.0,SE,Dry,0
2015-04-24,2015,April,24,22.0,31.8,28.9,74.0,15.3,1.3,4.0,25.0,2.0,SE,Dry,0
2015-04-25,2015,April,25,23.0,32.8,28.9,74.0,4.0,6.6,4.0,120.0,2.0,SE,Dry,1
2015-04-26,2015,April,26,22.8,32.6,28.9,74.0,1.2,4.5,4.0,140.0,3.0,SE,Dry,0
2015-04-27,2015,April,27,23.6,29.2,28.9,74.0,17.4,6.4,6.0,150.0,2.0,SE,Dry,0
2015-04-28,2015,April,28,23.6,32.6,28.9,74.0,20.0,0.0,6.0,360.0,2.0,SE,Dry,1
2015-04-29,2015,April,29,23.0,33.0,29.1,73.0,9.5,3.7,4.0,110.0,2.0,SE,Dry,1
2015-04-30,2015,April,30,23.6,32.2,28.9,74.0,2.2,2.5,4.0,120.0,2.0,SE,Dry,1
2015-05-01,2015,May,1,23.0,31.8,28.9,74.0,6.0,1.7,3.0,330.0,2.0,NW,Dry,0
2015-05-02,2015,May,2,24.0,32.8,28.9,74.0,0.0,5.2,4.0,200.0,2.0,SSW,Dry,0
2015-05-03,2015,May,3,24.0,34.4,28.9,74.0,0.0,3.9,4.0,180.0,2.0,S,Dry,1
2015-05-04,2015,May,4,24.0,33.4,28.9,74.0,147.0,7.8,5.0,140.0,2.0,SE,Dry,1
2015-05-05,2015,May,5,24.4,33.8,28.9,74.0,6.7,6.3,4.0,100.0,2.0,E,Dry,0
2015-05-06,2015,May,6,23.4,33.0,28.9,74.0,34.3,3.5,5.0,240.0,2.0,SE,Dry,1
2015-05-07,2015,May,7,24.0,33.2,28.9,74.0,0.0,9.9,5.0,340.0,3.0,NNW,Dry,1
2015-05-08,2015,May,8,23.4,33.4,29.2,76.0,0.2,5.1,5.0,340.0,2.0,SE,Dry,1
2015-05-09,2015,May,9,23.6,33.4,29.0,78.0,0.2,6.1,4.0,190.0,2.0,SE,Dry,0
2015-05-10,2015,May,10,23.8,32.2,28.9,74.0,3.5,7.0,5.0,310.0,2.0,SE,Dry,0
2015-05-11,2015,May,11,23.2,33.2,28.9,74.0,1.1,7.0,4.0,150.0,2.0,SE,Dry,0
2015-05-12,2015,May,12,24.0,32.4,27.6,84.0,1.2,7.0,5.0,120.0,2.0,SE,Dry,0
2015-05-13,2015,May,13,24.0,33.0,29.0,76.0,2.5,5.5,3.0,350.0,2.0,N,Dry,0
2015-05-14,2015,May,14,24.6,33.0,27.1,85.0,0.5,6.2,4.0,210.0,2.0,SE,Dry,0
2015-05-15,2015,May,15,23.4,32.4,28.8,75.0,60.4,2.4,3.0,310.0,2.0,SE,Dry,0
2015-05-16,2015,May,16,24.0,34.2,29.0,78.0,0.0,4.9,3.0,130.0,2.0,SE,Dry,1
2015-05-17,2015,May,17,24.4,33.4,28.2,81.0,0.1,4.2,7.0,140.0,3.0,SE,Dry,0
2015-05-18,2015,May,18,23.6,34.0,30.0,76.0,0.2,5.4,3.0,130.0,2.0,SE,Dry,1
2015-05-19,2015,May,19,23.2,34.4,30.1,69.0,1.5,6.4,4.0,290.0,2.0,SE,Dry,0
2015-05-20,2015,May,20,24.0,34.0,30.5,74.0,0.0,10.4,4.0,320.0,2.0,SE,Dry,1
2015-05-21,2015,May,21,24.0,34.2,29.8,75.0,18.1,9.3,4.0,130.0,2.0,SE,Dry,0
2015-05-22,2015,May,22,24.0,33.4,28.7,76.0,9.4,5.6,4.0,160.0,2.0,SE,Dry,1
2015-05-23,2015,May,23,24.2,32.8,29.5,74.0,28.8,4.8,4.0,170.0,2.0,SE,Dry,0
2015-05-24,2015,May,24,24.6,33.8,29.3,78.0,3.0,2.5,5.0,150.0,2.0,SE,Dry,1
2015-05-25,2015,May,25,24.2,33.6,29.6,72.0,7.2,6.6,4.0,180.0,2.0,S,Dry,0
2015-05-26,2015,May,26,24.4,32.2,29.5,72.0,0.0,3.9,3.0,150.0,2.0,SE,Dry,0
2015-05-27,2015,May,27,23.4,33.4,30.2,72.0,0.4,1.4,4.0,310.0,2.0,SE,Dry,0
2015-05-28,2015,May,28,24.0,34.4,29.3,74.0,6.0,5.6,6.0,140.0,3.0,SE,Dry,1
2015-05-29,2015,May,29,23.4,33.0,28.8,76.0,0.0,6.0,5.0,310.0,2.0,SE,Dry,0
2015-05-30,2015,May,30,23.2,32.6,28.5,80.0,39.6,9.0,3.0,170.0,2.0,SE,Dry,0
2015-05-31,2015,May,31,24.6,32.6,28.4,81.0,3.0,6.7,4.0,110.0,2.0,SE,Dry,1
2015-06-01,2015,June,1,22.8,33.4,29.9,70.0,0.0,2.5,3.0,180.0,2.0,SE,Dry,0
2015-06-02,2015,June,2,24.0,33.2,28.5,79.0,0.0,9.4,4.0,150.0,2.0,SE,Dry,1
2015-06-03,2015,June,3,23.4,33.8,30.2,70.0,3.0,6.3,4.0,310.0,2.0,NW,Dry,0
2015-06-04,2015,June,4,24.4,33.2,29.2,78.0,1.5,9.3,5.0,340.0,2.0,SE,Dry,0
2015-06-05,2015,June,5,25.0,32.6,28.9,80.0,0.2,4.5,5.0,330.0,2.0,NNW,Dry,1
2015-06-06,2015,June,6,23.7,32.8,29.5,78.0,2.6,7.5,4.0,300.0,2.0,NW,Dry,0
2015-06-07,2015,June,7,23.8,33.2,29.7,76.0,0.0,6.5,4.0,330.0,2.0,NNW,Dry,0
2015-06-08,2015,June,8,24.6,32.2,28.9,74.0,0.6,5.4,4.0,210.0,2.0,SW,Dry,1
2015-06-09,2015,June,9,23.4,33.0,28.9,75.0,14.0,0.0,5.0,310.0,2.0,SE,Dry,1
2015-06-10,2015,June,10,23.8,33.6,29.8,75.0,0.0,4.1,4.0,300.0,2.0,SE,Dry,0
2015-06-11,2015,June,11,24.0,32.6,28.9,74.0,9.0,7.5,6.0,330.0,3.0,SE,Dry,1
2015-06-12,2015,June,12,24.0,33.2,28.1,79.0,2.7,6.6,4.0,160.0,2.0,SE,Dry,0
2015-06-13,2015,June,13,23.4,32.2,28.9,74.0,1.2,2.1,4.0,320.0,2.0,NW,Dry,0
2015-06-14,2015,June,14,24.0,31.0,28.2,81.0,2.0,4.1,3.0,140.0,2.0,SE,Dry,1
2015-06-15,2015,June,15,23.4,29.4,25.8,86.0,9.0,0.0,7.0,160.0,3.0,SSE,Dry,1
2015-06-16,2015,June,16,22.8,32.8,28.9,74.0,5.4,0.0,4.0,160.0,2.0,SE,Dry,0
2015-06-17,2015,June,17,22.8,29.6,27.0,82.0,2.3,1.8,4.0,320.0,2.0,SE,Dry,0
2015-06-18,2015,June,18,22.8,33.0,27.6,79.0,4.0,0.7,3.0,150.0,2.0,SSE,Dry,0
2015-06-19,2015,June,19,23.0,33.8,28.9,74.0,0.0,0.0,5.0,150.0,2.0,SSE,Dry,0
2015-06-20,2015,June,20,23.4,32.8,28.9,74.0,10.5,4.7,3.0,190.0,2.0,S,Dry,1
2015-06-21,2015,June,21,21.8,34.6,28.9,74.0,3.0,0.4,5.0,170.0,2.0,S,Dry,1
2015-06-22,2015,June,22,22.6,33.8,30.1,61.0,0.0,8.0,5.0,200.0,3.0,SSW,Dry,0
2015-06-23,2015,June,23,22.2,34.4,30.7,58.0,0.0,7.6,5.0,140.0,2.0,SE,Dry,1
2015-06-24,2015,June,24,22.6,34.4,30.0,64.0,0.0,9.1,5.0,160.0,3.0,SSE,Dry,1
2015-06-25,2015,June,25,23.6,35.2,31.5,57.0,0.0,6.1,5.0,170.0,3.0,S,Dry,0
2015-06-27,2015,June,27,22.8,34.2,30.7,60.0,3.0,1.6,5.0,170.0,3.0,S,Dry,1
2015-06-28,2015,June,28,21.8,34.8,29.9,65.0,0.0,8.3,4.0,190.0,3.0,SE,Dry,0
2015-06-29,2015,June,29,23.2,34.0,28.6,76.0,0.0,3.6,4.0,320.0,3.0,NW,Dry,1
2015-06-30,2015,June,30,22.6,34.2,30.1,65.0,0.0,8.1,6.0,340.0,3.0,SE,Dry,1
2015-07-01,2015,July,1,21.4,34.6,30.7,61.0,0.0,7.7,4.0,330.0,2.0,NNW,Dry,0
2015-07-02,2015,July,2,22.4,35.4,28.9,74.0,0.0,9.8,4.0,130.0,2.0,SE,Dry,1
2015-07-03,2015,July,3,23.4,33.6,30.4,66.0,0.0,9.6,6.0,300.0,3.0,WNW,Dry,1
2015-07-04,2015,July,4,24.0,33.4,30.0,66.0,15.7,8.8,6.0,170.0,3.0,S,Dry,0
2015-07-05,2015,July,5,24.0,32.8,30.5,62.0,1.4,9.0,4.0,170.0,3.0,S,Dry,0
2015-07-06,2015,July,6,23.6,32.0,28.3,75.0,3.2,4.7,4.0,180.0,2.0,S,Dry,0
2015-07-07,2015,July,7,24.2,29.0,26.3,83.0,12.9,1.0,7.0,260.0,2.0,W,Dry,0
2015-07-08,2015,July,8,25.2,32.8,29.5,68.0,7.4,0.0,4.0,210.0,3.0,SW,Dry,0
2015-07-09,2015,July,9,25.0,32.8,30.1,66.0,2.0,4.4,6.0,180.0,3.0,S,Dry,0
2015-07-10,2015,July,10,26.4,33.4,28.9,74.0,14.5,3.5,3.0,230.0,2.0,SW,Dry,1
2015-07-11,2015,July,11,26.2,34.0,28.9,74.0,0.0,5.1,6.0,270.0,3.0,SW,Dry,1
2015-07-12,2015,July,12,26.2,34.2,30.8,63.0,0.0,9.2,4.0,230.0,2.0,SW,Dry,1
2015-07-13,2015,July,13,24.4,31.4,28.0,80.0,19.4,7.3,4.0,230.0,2.0,SW,Dry,0
2015-07-14,2015,July,14,25.6,31.8,27.9,79.0,8.9,0.0,4.0,140.0,2.0,SW,Dry,0
2015-07-15,2015,July,15,24.0,32.2,28.7,66.0,21.8,2.2,7.0,170.0,4.0,S,Dry,0
2015-07-16,2015,July,16,23.0,34.4,30.0,66.0,1.0,0.1,3.0,310.0,2.0,NW,Dry,0
2015-07-17,2015,July,17,22.8,34.2,28.9,74.0,0.0,7.0,4.0,190.0,2.0,S,Dry,1
2015-07-18,2015,July,18,23.2,30.0,28.9,74.0,1.0,6.5,4.0,310.0,2.0,SE,Dry,1
2015-07-19,2015,July,19,24.0,34.8,29.4,69.0,3.4,3.6,3.0,140.0,2.0,SW,Dry,0
2015-07-20,2015,July,20,24.2,32.8,30.4,62.0,0.5,1.8,5.0,170.0,2.0,S,Dry,1
2015-07-21,2015,July,21,22.8,31.2,27.7,79.0,2.8,2.9,3.0,300.0,2.0,NW,Dry,0
2015-07-23,2015,July,23,22.8,32.8,29.4,77.0,3.0,7.0,4.0,320.0,2.0,NW,Dry,1
2015-07-24,2015,July,24,24.6,34.0,30.6,73.0,1.3,6.1,4.0,320.0,2.0,NW,Dry,0
2015-07-25,2015,July,25,25.2,32.8,27.7,81.0,0.0,7.5,6.0,340.0,3.0,NNW,Dry,0
2015-07-26,2015,July,26,22.2,33.0,28.9,74.0,1.0,5.4,4.0,300.0,2.0,SE,Dry,0
2015-07-27,2015,July,27,22.4,33.2,28.0,74.0,0.5,5.9,4.0,300.0,2.0,SE,Dry,0
2015-07-28,2015,July,28,22.6,33.2,29.5,72.0,0.0,5.7,5.0,320.0,3.0,NW,Dry,0
2015-07-29,2015,July,29,23.6,32.0,28.7,76.0,1.7,7.9,4.0,300.0,2.0,WNW,Dry,0
2015-07-30,2015,July,30,23.2,33.0,27.6,80.0,5.2,4.1,5.0,100.0,2.0,SE,Dry,1
2015-07-31,2015,July,31,23.0,31.2,27.8,75.0,1.8,1.3,3.0,100.0,2.0,E,Dry,0
2015-08-01,2015,August,1,22.6,31.4,28.3,77.0,0.3,0.0,5.0,280.0,3.0,SE,Dry,1
2015-08-02,2015,August,2,22.4,33.8,27.9,78.0,0.0,4.0,5.0,180.0,2.0,S,Dry,1
2015-08-03,2015,August,3,24.0,28.0,27.5,74.0,3.6,4.0,4.0,180.0,2.0,S,Dry,0
2015-08-04,2015,August,4,22.6,33.4,29.7,62.0,1.0,0.8,5.0,170.0,3.0,S,Dry,0
2015-08-05,2015,August,5,23.2,33.6,30.0,66.0,1.0,8.4,3.0,180.0,2.0,S,Dry,0
2015-08-06,2015,August,6,23.0,33.2,30.4,61.0,4.0,2.6,5.0,230.0,4.0,SW,Dry,0
2015-08-07,2015,August,7,24.8,31.4,28.6,72.0,1.0,3.8,4.0,190.0,3.0,S,Dry,0
2015-08-08,2015,August,8,24.2,33.0,27.8,76.0,2.0,1.3,3.0,90.0,2.0,E,Dry,0
2015-08-09,2015,August,9,23.4,33.0,30.1,67.0,4.5,0.0,4.0,240.0,2.0,WSW,Dry,0
2015-08-10,2015,August,10,23.8,32.6,29.4,72.0,0.0,6.4,3.0,200.0,2.0,SSW,Dry,0
2015-08-11,2015,August,11,23.8,33.4,29.4,73.0,7.8,4.6,4.0,340.0,2.0,SE,Dry,0
2015-08-12,2015,August,12,24.2,32.0,28.9,74.0,0.0,1.7,3.0,140.0,2.0,SE,Dry,0
2015-08-13,2015,August,13,23.4,33.6,28.9,74.0,0.0,0.4,4.0,200.0,2.0,SSW,Dry,0
2015-08-14,2015,August,14,22.6,33.8,29.7,69.0,0.0,5.7,4.0,300.0,3.0,WNW,Dry,1
2015-08-15,2015,August,15,23.0,33.4,28.9,74.0,0.0,8.0,5.0,300.0,2.0,SE,Dry,1
2015-08-16,2015,August,16,24.4,32.4,28.9,74.0,2.8,7.5,5.0,210.0,2.0,SE,Dry,0
2015-08-17,2015,August,17,22.2,34.0,28.9,74.0,1.2,7.4,5.0,10.0,2.0,N,Dry,0
2015-08-18,2015,August,18,23.2,33.0,28.9,74.0,0.0,5.1,5.0,310.0,2.0,SE,Dry,0
2015-08-19,2015,August,19,23.2,32.4,28.9,74.0,0.0,7.0,4.0,320.0,3.0,NW,Dry,0
2015-08-20,2015,August,20,23.6,33.8,28.9,74.0,0.3,8.4,4.0,300.0,2.0,WNW,Dry,0
2015-08-21,2015,August,21,22.2,32.8,28.9,74.0,0.8,6.95,6.0,180.0,3.0,S,Dry,1
2015-08-22,2015,August,22,22.6,34.8,28.9,74.0,0.0,5.5,4.0,200.0,2.0,SSW,Dry,0
2015-08-23,2015,August,23,23.4,34.6,28.9,74.0,0.0,7.1,4.0,140.0,2.0,SE,Dry,1
2015-08-24,2015,August,24,23.0,35.0,31.1,57.0,0.0,6.1,4.0,220.0,3.0,SW,Dry,0
2015-08-26,2015,August,26,22.4,34.4,29.4,68.0,0.0,9.3,3.0,330.0,2.0,SE,Dry,1
2015-08-27,2015,August,27,23.4,34.2,28.9,74.0,0.0,7.2,7.0,320.0,3.0,SE,Dry,0
2015-08-28,2015,August,28,24.2,30.8,28.9,74.0,0.5,5.8,4.0,160.0,2.0,SSE,Dry,1
2015-08-29,2015,August,29,23.6,32.8,28.9,74.0,19.0,2.2,5.0,340.0,2.0,SE,Dry,1
2015-08-31,2015,August,31,22.2,34.0,28.9,74.0,0.0,3.4,4.0,110.0,2.0,ESE,Dry,1
2015-09-01,2015,September,1,23.0,34.2,28.9,74.0,0.0,4.6,4.0,8.0,2.0,SE,Wet,1
2015-09-02,2015,September,2,23.2,34.6,28.9,74.0,1.3,2.9,5.0,160.0,2.0,SE,Wet,0
2015-09-03,2015,September,3,24.6,33.2,28.9,74.0,4.2,6.9,3.0,30.0,2.0,NNE,Wet,0
2015-09-04,2015,September,4,23.8,27.6,28.9,74.0,30.5,4.5,3.0,80.0,1.0,SE,Wet,0
2015-09-05,2015,September,5,22.0,30.0,28.9,74.0,2.9,0.0,3.0,130.0,2.0,NW,Wet,0
2015-09-06,2015,September,6,23.2,33.6,28.9,74.0,55.0,0.0,4.0,310.0,2.0,SE,Wet,1
2015-09-07,2015,September,7,23.2,33.6,28.6,76.0,2.0,5.0,5.0,320.0,2.0,SE,Wet,0
2015-09-08,2015,September,8,23.6,32.8,28.9,74.0,0.5,6.7,5.0,310.0,3.0,NW,Wet,1
2015-09-09,2015,September,9,23.0,31.0,28.9,74.0,5.0,7.4,3.0,260.0,2.0,SE,Wet,1
2015-09-10,2015,September,10,22.4,33.6,28.9,74.0,2.2,0.3,3.0,130.0,2.0,SE,Wet,0
2015-09-11,2015,September,11,23.0,32.0,27.0,81.0,0.0,5.2,3.0,100.0,1.0,E,Wet,0
2015-09-12,2015,September,12,22.0,33.6,28.4,75.0,5.5,4.3,3.0,120.0,2.0,SE,Wet,0
2015-09-13,2015,September,13,23.4,32.0,27.9,82.0,3.1,5.8,3.0,210.0,2.0,SE,Wet,0
2015-09-14,2015,September,14,23.2,33.8,29.7,63.0,27.5,6.199999999999999,5.0,230.0,2.0,SW,Wet,0
2015-09-15,2015,September,15,21.8,33.4,29.4,64.0,0.0,6.6,5.0,180.0,2.0,S,Wet,1
2015-09-16,2015,September,16,24.6,32.8,30.5,63.0,1.2,3.8,4.0,170.0,3.0,S,Wet,1
2015-09-17,2015,September,17,25.4,31.0,28.3,69.0,0.0,2.9,6.0,190.0,3.0,S,Wet,0
2015-09-18,2015,September,18,23.8,34.2,29.4,71.0,7.0,0.0,3.0,160.0,2.0,SSE,Wet,0
2015-09-19,2015,September,19,23.6,33.4,30.0,75.0,1.6,2.4,3.0,310.0,2.0,NW,Wet,1
2015-09-20,2015,September,20,24.2,31.0,27.4,83.0,0.7,6.7,4.0,120.0,1.0,ESE,Wet,0
2015-09-21,2015,September,21,23.2,33.0,28.9,76.0,5.5,0.0,5.0,310.0,2.0,SE,Wet,1
2015-09-22,2015,September,22,23.6,33.4,28.1,77.0,3.5,5.6,4.0,330.0,2.0,SE,Wet,0
