Date,Year,month,day,RH_AVG_preprocessed
2017-07-18,2017,7,18,49.0
2017-07-19,2017,7,19,60.0
2017-07-20,2017,7,20,55.0
2017-07-21,2017,7,21,64.0
2017-07-22,2017,7,22,63.0
2017-07-23,2017,7,23,62.0
2017-07-24,2017,7,24,53.0
2017-07-25,2017,7,25,57.0
2017-07-26,2017,7,26,55.0
2017-07-27,2017,7,27,69.0
2017-07-28,2017,7,28,64.0
2017-07-29,2017,7,29,59.0
2017-07-30,2017,7,30,72.0
2017-07-31,2017,7,31,78.0
2017-08-01,2017,8,1,72.0
2017-08-02,2017,8,2,62.0
2017-08-03,2017,8,3,67.0
2017-08-04,2017,8,4,76.0
2017-08-05,2017,8,5,69.0
2017-08-06,2017,8,6,68.0
2017-08-07,2017,8,7,72.0
2017-08-08,2017,8,8,65.0
2017-08-09,2017,8,9,70.0
2017-08-10,2017,8,10,69.0
2017-08-11,2017,8,11,70.0
2017-08-12,2017,8,12,81.0
2017-08-13,2017,8,13,78.0
2017-08-14,2017,8,14,75.0
2017-08-15,2017,8,15,75.0
2017-08-16,2017,8,16,59.0
2017-08-17,2017,8,17,65.0
2017-08-18,2017,8,18,66.0
2017-08-19,2017,8,19,67.0
2017-08-20,2017,8,20,63.0
2017-08-21,2017,8,21,56.0
2017-08-22,2017,8,22,50.0
2017-08-23,2017,8,23,56.0
2017-08-24,2017,8,24,58.0
2017-08-25,2017,8,25,56.0
2017-08-26,2017,8,26,69.0
2017-08-27,2017,8,27,87.0
2017-08-28,2017,8,28,80.0
2017-08-29,2017,8,29,69.0
2017-08-30,2017,8,30,70.0
2017-08-31,2017,8,31,71.0
2017-09-01,2017,9,1,72.0
2017-09-02,2017,9,2,72.0
2017-09-03,2017,9,3,84.0
2017-09-04,2017,9,4,76.0
2017-09-05,2017,9,5,76.0
2017-09-06,2017,9,6,84.0
2017-09-07,2017,9,7,84.0
2017-09-08,2017,9,8,85.0
2017-09-09,2017,9,9,82.0
2017-09-10,2017,9,10,75.0
2017-09-11,2017,9,11,78.0
2017-09-12,2017,9,12,81.0
2017-09-13,2017,9,13,83.0
2017-09-14,2017,9,14,86.0
2017-09-15,2017,9,15,77.0
2017-09-16,2017,9,16,69.0
2017-09-17,2017,9,17,75.0
2017-09-18,2017,9,18,84.0
2017-09-19,2017,9,19,76.0
2017-09-20,2017,9,20,66.0
2017-09-21,2017,9,21,70.0
2017-09-22,2017,9,22,70.0
2017-09-23,2017,9,23,66.0
2017-09-24,2017,9,24,76.0
2017-09-25,2017,9,25,75.0
2017-09-26,2017,9,26,82.0
2017-09-27,2017,9,27,70.0
2017-09-28,2017,9,28,73.0
2017-09-29,2017,9,29,76.0
2017-09-30,2017,9,30,82.0
2017-10-02,2017,10,2,66.0
2017-10-03,2017,10,3,70.0
2017-10-04,2017,10,4,72.0
2017-10-05,2017,10,5,77.0
2017-10-06,2017,10,6,80.0
2017-10-07,2017,10,7,87.0
2017-10-08,2017,10,8,77.0
2017-10-09,2017,10,9,76.0
2017-10-10,2017,10,10,76.0
2017-10-11,2017,10,11,82.0
2017-10-12,2017,10,12,68.0
2017-10-13,2017,10,13,76.0
2017-10-14,2017,10,14,58.0
2017-10-15,2017,10,15,61.0
2017-10-16,2017,10,16,68.0
2017-10-17,2017,10,17,68.0
2017-10-18,2017,10,18,68.0
2017-10-19,2017,10,19,68.0
2017-10-20,2017,10,20,64.0
2017-10-21,2017,10,21,58.0
2017-10-22,2017,10,22,63.0
2017-10-23,2017,10,23,70.0
2017-10-24,2017,10,24,75.0
2017-10-26,2017,10,26,85.0
2017-10-27,2017,10,27,89.0
2017-10-28,2017,10,28,81.0
2017-10-29,2017,10,29,83.0
2017-10-30,2017,10,30,89.0
2017-10-31,2017,10,31,93.0
2017-11-01,2017,11,1,83.0
2017-11-02,2017,11,2,73.0
2017-11-03,2017,11,3,81.0
2017-11-04,2017,11,4,87.0
2017-11-05,2017,11,5,77.0
2017-11-06,2017,11,6,75.0
2017-11-07,2017,11,7,78.0
2017-11-08,2017,11,8,86.0
2017-11-09,2017,11,9,71.0
2017-11-10,2017,11,10,78.0
2017-11-11,2017,11,11,80.0
2017-11-12,2017,11,12,80.0
2017-11-13,2017,11,13,73.0
2017-11-14,2017,11,14,79.0
2017-11-15,2017,11,15,80.0
2017-11-16,2017,11,16,81.0
2017-11-17,2017,11,17,77.0
2017-11-18,2017,11,18,86.0
2017-11-19,2017,11,19,77.0
2017-11-20,2017,11,20,77.0
2017-11-21,2017,11,21,75.0
2017-11-22,2017,11,22,85.0
2017-11-23,2017,11,23,88.0
2017-11-24,2017,11,24,86.0
2017-11-25,2017,11,25,93.0
2017-11-26,2017,11,26,91.0
2017-11-27,2017,11,27,90.0
2017-11-28,2017,11,28,91.0
2017-11-29,2017,11,29,87.0
2017-11-30,2017,11,30,91.0
2017-12-01,2017,12,1,92.0
2017-12-02,2017,12,2,94.0
2017-12-03,2017,12,3,89.0
2017-12-04,2017,12,4,89.0
2017-12-05,2017,12,5,91.0
2017-12-06,2017,12,6,82.0
2017-12-07,2017,12,7,80.0
2017-12-08,2017,12,8,78.0
2017-12-09,2017,12,9,82.0
2017-12-10,2017,12,10,80.0
2017-12-11,2017,12,11,72.0
2017-12-12,2017,12,12,79.0
2017-12-13,2017,12,13,73.0
2017-12-14,2017,12,14,72.0
2017-12-15,2017,12,15,72.0
2017-12-16,2017,12,16,79.0
2017-12-17,2017,12,17,73.0
2017-12-18,2017,12,18,81.0
2017-12-19,2017,12,19,87.0
2017-12-20,2017,12,20,90.0
2017-12-21,2017,12,21,90.0
2017-12-22,2017,12,22,75.0
2017-12-23,2017,12,23,87.0
2017-12-24,2017,12,24,82.0
2017-12-25,2017,12,25,79.0
2017-12-26,2017,12,26,82.0
2017-12-27,2017,12,27,78.0
2017-12-28,2017,12,28,74.0
2017-12-29,2017,12,29,78.0
2017-12-30,2017,12,30,88.0
2017-12-31,2017,12,31,86.0
2018-01-01,2018,1,1,82.0
2018-01-02,2018,1,2,88.0
2018-01-03,2018,1,3,92.0
2018-01-04,2018,1,4,78.0
2018-01-05,2018,1,5,76.0
2018-01-06,2018,1,6,76.0
2018-01-07,2018,1,7,78.0
2018-01-08,2018,1,8,83.0
2018-01-09,2018,1,9,76.0
2018-01-10,2018,1,10,72.0
2018-01-11,2018,1,11,69.0
2018-01-12,2018,1,12,73.0
2018-01-13,2018,1,13,70.0
2018-01-14,2018,1,14,69.0
2018-01-15,2018,1,15,70.0
2018-01-16,2018,1,16,72.0
2018-01-17,2018,1,17,77.0
2018-01-18,2018,1,18,86.0
2018-01-19,2018,1,19,85.0
2018-01-20,2018,1,20,79.0
2018-01-21,2018,1,21,83.0
2018-01-22,2018,1,22,83.0
2018-01-23,2018,1,23,76.0
2018-01-24,2018,1,24,77.0
2018-01-25,2018,1,25,83.0
2018-01-26,2018,1,26,84.0
2018-01-27,2018,1,27,77.0
2018-01-28,2018,1,28,87.0
2018-01-29,2018,1,29,81.0
2018-01-30,2018,1,30,82.0
2018-02-01,2018,2,1,81.0
2018-02-02,2018,2,2,77.0
2018-02-03,2018,2,3,75.0
2018-02-04,2018,2,4,70.0
2018-02-05,2018,2,5,70.0
2018-02-06,2018,2,6,70.0
2018-02-07,2018,2,7,65.0
2018-02-08,2018,2,8,67.0
2018-02-09,2018,2,9,73.0
2018-02-10,2018,2,10,77.0
2018-02-11,2018,2,11,70.0
2018-02-12,2018,2,12,62.0
2018-02-13,2018,2,13,67.0
2018-02-14,2018,2,14,75.0
2018-02-15,2018,2,15,71.0
2018-02-16,2018,2,16,81.0
2018-02-17,2018,2,17,75.0
2018-02-18,2018,2,18,78.0
2018-02-19,2018,2,19,78.0
2018-02-20,2018,2,20,68.0
2018-02-21,2018,2,21,76.0
2018-02-22,2018,2,22,85.0
2018-02-23,2018,2,23,90.0
2018-02-24,2018,2,24,78.0
2018-02-25,2018,2,25,82.0
2018-02-26,2018,2,26,73.0
2018-02-27,2018,2,27,83.0
2018-02-28,2018,2,28,80.0
2018-03-01,2018,3,1,83.0
2018-03-02,2018,3,2,76.0
2018-03-03,2018,3,3,83.0
2018-03-04,2018,3,4,78.0
2018-03-05,2018,3,5,82.0
2018-03-06,2018,3,6,82.0
2018-03-07,2018,3,7,76.0
2018-03-08,2018,3,8,73.0
2018-03-09,2018,3,9,72.0
2018-03-10,2018,3,10,74.0
2018-03-11,2018,3,11,72.0
2018-03-12,2018,3,12,71.0
2018-03-13,2018,3,13,69.0
2018-03-14,2018,3,14,68.0
2018-03-15,2018,3,15,82.0
2018-03-16,2018,3,16,78.0
2018-03-17,2018,3,17,73.0
2018-03-18,2018,3,18,75.0
2018-03-19,2018,3,19,75.0
2018-03-20,2018,3,20,82.0
2018-03-21,2018,3,21,75.0
2018-03-22,2018,3,22,72.0
2018-03-23,2018,3,23,77.0
2018-03-24,2018,3,24,78.0
2018-03-25,2018,3,25,71.0
2018-03-26,2018,3,26,81.0
2018-03-27,2018,3,27,73.0
2018-03-28,2018,3,28,70.0
2018-03-29,2018,3,29,67.0
2018-03-30,2018,3,30,65.0
2018-03-31,2018,3,31,66.0
2018-04-01,2018,4,1,80.0
2018-04-02,2018,4,2,71.0
2018-04-03,2018,4,3,71.0
2018-04-04,2018,4,4,81.0
2018-04-05,2018,4,5,74.0
2018-04-06,2018,4,6,81.0
2018-04-07,2018,4,7,76.0
2018-04-08,2018,4,8,71.0
2018-04-09,2018,4,9,68.0
2018-04-10,2018,4,10,71.0
2018-04-11,2018,4,11,75.0
2018-04-12,2018,4,12,72.0
2018-04-13,2018,4,13,70.0
2018-04-14,2018,4,14,84.0
2018-04-15,2018,4,15,84.0
2018-04-16,2018,4,16,79.0
2018-04-17,2018,4,17,70.0
2018-04-18,2018,4,18,76.0
2018-04-19,2018,4,19,69.0
2018-04-20,2018,4,20,76.0
2018-04-21,2018,4,21,78.0
2018-04-22,2018,4,22,72.0
2018-04-23,2018,4,23,74.0
2018-04-24,2018,4,24,77.0
2018-04-25,2018,4,25,76.0
2018-04-26,2018,4,26,89.0
2018-04-27,2018,4,27,72.0
2018-04-28,2018,4,28,66.0
2018-04-29,2018,4,29,67.0
2018-04-30,2018,4,30,73.0
2018-05-01,2018,5,1,71.0
2018-05-02,2018,5,2,74.0
2018-05-03,2018,5,3,80.0
2018-05-04,2018,5,4,74.0
2018-05-05,2018,5,5,82.0
2018-05-06,2018,5,6,81.0
2018-05-07,2018,5,7,80.0
2018-05-08,2018,5,8,84.0
2018-05-09,2018,5,9,86.0
2018-05-10,2018,5,10,76.0
2018-05-11,2018,5,11,85.0
2018-05-12,2018,5,12,81.0
2018-05-13,2018,5,13,77.0
2018-05-14,2018,5,14,77.0
2018-05-15,2018,5,15,80.0
2018-05-16,2018,5,16,85.0
2018-05-17,2018,5,17,81.0
2018-05-18,2018,5,18,91.0
2018-05-19,2018,5,19,90.0
2018-05-20,2018,5,20,74.0
2018-05-21,2018,5,21,82.0
2018-05-22,2018,5,22,84.0
2018-05-23,2018,5,23,83.0
2018-05-24,2018,5,24,84.0
2018-05-25,2018,5,25,78.0
2018-05-26,2018,5,26,79.0
2018-05-27,2018,5,27,76.0
2018-05-28,2018,5,28,71.0
2018-05-29,2018,5,29,77.0
2018-05-30,2018,5,30,70.0
2018-05-31,2018,5,31,68.0
2018-06-01,2018,6,1,76.0
2018-06-02,2018,6,2,71.0
2018-06-03,2018,6,3,60.0
2018-06-04,2018,6,4,64.0
2018-06-05,2018,6,5,72.0
2018-06-06,2018,6,6,70.0
2018-06-07,2018,6,7,60.0
2018-06-08,2018,6,8,54.0
2018-06-09,2018,6,9,61.0
2018-06-10,2018,6,10,58.0
2018-06-11,2018,6,11,58.0
2018-06-12,2018,6,12,56.0
2018-06-13,2018,6,13,53.0
2018-06-14,2018,6,14,56.0
2018-06-15,2018,6,15,56.0
2018-06-16,2018,6,16,60.0
2018-06-17,2018,6,17,69.0
2018-06-18,2018,6,18,80.0
2018-06-19,2018,6,19,75.0
2018-06-20,2018,6,20,78.0
2018-06-21,2018,6,21,74.0
2018-06-22,2018,6,22,68.0
2018-06-23,2018,6,23,76.0
2018-06-24,2018,6,24,67.0
2018-06-25,2018,6,25,65.0
2018-06-26,2018,6,26,64.0
2018-06-27,2018,6,27,66.0
2018-06-28,2018,6,28,79.0
2018-06-29,2018,6,29,74.0
2018-06-30,2018,6,30,66.0
2018-07-01,2018,7,1,75.0
2018-07-02,2018,7,2,73.0
2018-07-03,2018,7,3,55.0
2018-07-04,2018,7,4,57.0
2018-07-05,2018,7,5,68.0
2018-07-06,2018,7,6,59.0
2018-07-07,2018,7,7,70.0
2018-07-08,2018,7,8,62.0
2018-07-09,2018,7,9,63.0
2018-07-10,2018,7,10,51.0
2018-07-11,2018,7,11,62.0
2018-07-12,2018,7,12,53.0
2018-07-13,2018,7,13,56.0
2018-07-14,2018,7,14,55.0
2018-07-15,2018,7,15,49.0
2018-07-16,2018,7,16,53.0
2018-07-17,2018,7,17,56.0
2018-07-18,2018,7,18,54.0
2018-07-19,2018,7,19,57.0
2018-07-20,2018,7,20,51.0
2018-07-21,2018,7,21,56.0
2018-07-22,2018,7,22,55.0
2018-07-23,2018,7,23,58.0
2018-07-24,2018,7,24,56.0
2018-07-25,2018,7,25,54.0
2018-07-26,2018,7,26,62.0
2018-07-27,2018,7,27,62.0
2018-07-28,2018,7,28,74.0
2018-07-29,2018,7,29,82.0
2018-07-30,2018,7,30,76.0
2018-07-31,2018,7,31,61.0
2018-08-01,2018,8,1,63.0
2018-08-02,2018,8,2,65.0
2018-08-03,2018,8,3,67.0
2018-08-04,2018,8,4,62.0
2018-08-05,2018,8,5,58.0
2018-08-06,2018,8,6,56.0
2018-08-07,2018,8,7,59.0
2018-08-08,2018,8,8,62.0
2018-08-09,2018,8,9,69.0
2018-08-10,2018,8,10,61.0
2018-08-11,2018,8,11,52.0
2018-08-12,2018,8,12,63.0
2018-08-13,2018,8,13,58.0
2018-08-14,2018,8,14,62.0
2018-08-15,2018,8,15,54.0
2018-08-16,2018,8,16,60.0
2018-08-17,2018,8,17,54.0
2018-08-18,2018,8,18,58.0
2018-08-19,2018,8,19,75.0
2018-08-20,2018,8,20,66.0
2018-08-21,2018,8,21,90.0
2018-08-22,2018,8,22,87.0
2018-08-23,2018,8,23,58.0
2018-08-24,2018,8,24,65.0
2018-08-25,2018,8,25,65.0
2018-08-26,2018,8,26,56.0
2018-08-27,2018,8,27,64.0
2018-08-28,2018,8,28,54.0
2018-08-29,2018,8,29,55.0
2018-08-30,2018,8,30,58.0
2018-08-31,2018,8,31,53.0
2018-09-01,2018,9,1,56.0
2018-09-02,2018,9,2,59.0
2018-09-03,2018,9,3,62.0
2018-09-04,2018,9,4,63.0
2018-09-05,2018,9,5,63.0
2018-09-06,2018,9,6,67.0
2018-09-07,2018,9,7,65.0
2018-09-08,2018,9,8,67.0
2018-09-09,2018,9,9,67.0
2018-09-10,2018,9,10,73.0
2018-09-11,2018,9,11,76.0
2018-09-12,2018,9,12,74.0
2018-09-13,2018,9,13,71.0
2018-09-14,2018,9,14,65.0
2018-09-15,2018,9,15,69.0
2018-09-16,2018,9,16,62.0
2018-09-17,2018,9,17,75.0
2018-09-18,2018,9,18,86.0
2018-09-19,2018,9,19,60.0
2018-09-20,2018,9,20,63.0
2018-09-21,2018,9,21,65.0
2018-09-22,2018,9,22,76.0
2018-09-23,2018,9,23,85.0
2018-09-24,2018,9,24,74.0
2018-09-25,2018,9,25,69.0
2018-09-26,2018,9,26,69.0
2018-09-27,2018,9,27,71.0
2018-09-28,2018,9,28,78.0
2018-09-29,2018,9,29,75.0
2018-09-30,2018,9,30,85.0
2018-10-01,2018,10,1,85.0
2018-10-02,2018,10,2,78.0
2018-10-03,2018,10,3,79.0
2018-10-04,2018,10,4,94.0
2018-10-05,2018,10,5,87.0
2018-10-06,2018,10,6,84.0
2018-10-07,2018,10,7,85.0
2018-10-08,2018,10,8,81.0
2018-10-09,2018,10,9,82.0
2018-10-10,2018,10,10,86.0
2018-10-11,2018,10,11,89.0
2018-10-12,2018,10,12,80.0
2018-10-13,2018,10,13,81.0
2018-10-14,2018,10,14,87.0
2018-10-15,2018,10,15,82.0
2018-10-16,2018,10,16,79.0
2018-10-17,2018,10,17,70.0
2018-10-18,2018,10,18,66.0
2018-10-19,2018,10,19,82.0
2018-10-20,2018,10,20,84.0
2018-10-21,2018,10,21,76.0
2018-10-22,2018,10,22,81.0
2018-10-23,2018,10,23,78.0
2018-10-24,2018,10,24,74.0
2018-10-25,2018,10,25,81.0
2018-10-26,2018,10,26,80.0
2018-10-27,2018,10,27,82.0
2018-10-28,2018,10,28,88.0
2018-10-29,2018,10,29,72.0
2018-10-30,2018,10,30,76.0
2018-10-31,2018,10,31,75.0
2018-11-01,2018,11,1,73.0
2018-11-02,2018,11,2,77.0
2018-11-03,2018,11,3,78.0
2018-11-04,2018,11,4,88.0
2018-11-05,2018,11,5,82.0
2018-11-06,2018,11,6,88.0
2018-11-07,2018,11,7,87.0
2018-11-08,2018,11,8,80.0
2018-11-09,2018,11,9,87.0
2018-11-10,2018,11,10,84.0
2018-11-11,2018,11,11,86.0
2018-11-12,2018,11,12,78.0
2018-11-13,2018,11,13,87.0
2018-11-14,2018,11,14,85.0
2018-11-15,2018,11,15,79.0
2018-11-16,2018,11,16,85.0
2018-11-17,2018,11,17,79.0
2018-11-18,2018,11,18,83.0
2018-11-19,2018,11,19,84.0
2018-11-20,2018,11,20,83.0
2018-11-21,2018,11,21,94.0
2018-11-22,2018,11,22,93.0
2018-11-23,2018,11,23,79.0
2018-11-24,2018,11,24,84.0
2018-11-25,2018,11,25,81.0
2018-11-26,2018,11,26,80.0
2018-11-27,2018,11,27,80.0
2018-11-28,2018,11,28,80.0
2018-11-29,2018,11,29,77.0
2018-11-30,2018,11,30,76.0
2018-12-01,2018,12,1,81.0
2018-12-02,2018,12,2,76.0
2018-12-03,2018,12,3,74.0
2018-12-04,2018,12,4,79.0
2018-12-05,2018,12,5,77.0
2018-12-06,2018,12,6,86.0
2018-12-07,2018,12,7,81.0
2018-12-08,2018,12,8,84.0
2018-12-09,2018,12,9,82.0
2018-12-10,2018,12,10,88.0
2018-12-11,2018,12,11,78.0
2018-12-12,2018,12,12,78.0
2018-12-13,2018,12,13,93.0
2018-12-14,2018,12,14,78.0
2018-12-15,2018,12,15,78.0
2018-12-16,2018,12,16,83.0
2018-12-17,2018,12,17,80.0
2018-12-18,2018,12,18,81.0
2018-12-19,2018,12,19,81.0
2018-12-20,2018,12,20,81.0
2018-12-21,2018,12,21,77.0
2018-12-22,2018,12,22,78.0
2018-12-23,2018,12,23,76.0
2018-12-24,2018,12,24,80.0
2018-12-25,2018,12,25,79.0
2018-12-26,2018,12,26,76.0
2018-12-27,2018,12,27,76.0
2018-12-28,2018,12,28,70.0
2018-12-29,2018,12,29,75.0
2018-12-30,2018,12,30,78.0
2018-12-31,2018,12,31,71.0
2019-01-01,2019,1,1,70.0
2019-01-02,2019,1,2,68.0
2019-01-03,2019,1,3,76.0
2019-01-04,2019,1,4,64.0
2019-01-05,2019,1,5,66.0
2019-01-06,2019,1,6,72.0
2019-01-07,2019,1,7,82.0
2019-01-08,2019,1,8,82.0
2019-01-09,2019,1,9,78.0
2019-01-10,2019,1,10,80.0
2019-01-11,2019,1,11,83.0
2019-01-12,2019,1,12,72.0
2019-01-13,2019,1,13,69.0
2019-01-14,2019,1,14,75.0
2019-01-15,2019,1,15,84.0
2019-01-16,2019,1,16,71.0
2019-01-17,2019,1,17,73.0
2019-01-18,2019,1,18,74.0
2019-01-19,2019,1,19,73.0
2019-01-20,2019,1,20,80.0
2019-01-21,2019,1,21,79.0
2019-01-22,2019,1,22,73.0
2019-01-23,2019,1,23,72.0
2019-01-24,2019,1,24,73.0
2019-01-25,2019,1,25,73.0
2019-01-26,2019,1,26,80.0
2019-01-27,2019,1,27,73.0
2019-01-28,2019,1,28,79.0
2019-01-29,2019,1,29,78.0
2019-01-30,2019,1,30,72.0
2019-01-31,2019,1,31,82.0
2019-02-01,2019,2,1,83.0
2019-02-02,2019,2,2,80.0
2019-02-03,2019,2,3,84.0
2019-02-04,2019,2,4,77.0
2019-02-05,2019,2,5,78.0
2019-02-06,2019,2,6,76.0
2019-02-07,2019,2,7,68.0
2019-02-08,2019,2,8,70.0
2019-02-09,2019,2,9,71.0
2019-02-10,2019,2,10,79.0
2019-02-11,2019,2,11,69.0
2019-02-12,2019,2,12,62.0
2019-02-13,2019,2,13,70.0
2019-02-14,2019,2,14,71.0
2019-02-15,2019,2,15,72.0
2019-02-16,2019,2,16,78.0
2019-02-17,2019,2,17,87.0
2019-02-18,2019,2,18,76.0
2019-02-19,2019,2,19,77.0
2019-02-20,2019,2,20,74.0
2019-02-21,2019,2,21,75.0
2019-02-22,2019,2,22,74.0
2019-02-23,2019,2,23,80.0
2019-02-24,2019,2,24,73.0
2019-02-25,2019,2,25,68.0
2019-02-26,2019,2,26,73.0
2019-02-27,2019,2,27,72.0
2019-02-28,2019,2,28,73.0
2019-03-01,2019,3,1,78.0
2019-03-02,2019,3,2,71.0
2019-03-03,2019,3,3,74.0
2019-03-04,2019,3,4,74.0
2019-03-05,2019,3,5,72.0
2019-03-06,2019,3,6,73.0
2019-03-07,2019,3,7,73.0
2019-03-08,2019,3,8,70.0
2019-03-09,2019,3,9,75.0
2019-03-10,2019,3,10,81.0
2019-03-11,2019,3,11,83.0
2019-03-12,2019,3,12,80.0
2019-03-13,2019,3,13,78.0
2019-03-14,2019,3,14,73.0
2019-03-15,2019,3,15,74.0
2019-03-16,2019,3,16,70.0
2019-03-17,2019,3,17,67.0
2019-03-18,2019,3,18,73.0
2019-03-19,2019,3,19,77.0
2019-03-20,2019,3,20,84.0
2019-03-21,2019,3,21,88.0
2019-03-22,2019,3,22,71.0
2019-03-23,2019,3,23,63.0
2019-03-24,2019,3,24,74.0
2019-03-25,2019,3,25,75.0
2019-03-26,2019,3,26,76.0
2019-03-27,2019,3,27,83.0
2019-03-28,2019,3,28,82.0
2019-03-29,2019,3,29,73.0
2019-03-30,2019,3,30,77.0
2019-03-31,2019,3,31,72.0
2019-04-01,2019,4,1,88.0
2019-04-02,2019,4,2,71.0
2019-04-03,2019,4,3,77.0
2019-04-04,2019,4,4,81.0
2019-04-05,2019,4,5,79.0
2019-04-06,2019,4,6,67.0
2019-04-07,2019,4,7,78.0
2019-04-08,2019,4,8,74.0
2019-04-09,2019,4,9,74.0
2019-04-10,2019,4,10,70.0
2019-04-11,2019,4,11,67.0
2019-04-12,2019,4,12,79.0
2019-04-13,2019,4,13,74.0
2019-04-14,2019,4,14,76.0
2019-04-15,2019,4,15,85.0
2019-04-16,2019,4,16,66.0
2019-04-17,2019,4,17,71.0
2019-04-18,2019,4,18,72.0
2019-04-19,2019,4,19,67.0
2019-04-21,2019,4,21,67.0
2019-04-22,2019,4,22,66.0
2019-04-23,2019,4,23,73.0
2019-04-24,2019,4,24,69.0
2019-04-25,2019,4,25,78.0
2019-04-26,2019,4,26,85.0
2019-04-27,2019,4,27,82.0
2019-04-28,2019,4,28,72.0
2019-04-29,2019,4,29,73.0
2019-04-30,2019,4,30,80.0
2019-05-01,2019,5,1,70.0
2019-05-02,2019,5,2,64.0
2019-05-03,2019,5,3,69.0
2019-05-04,2019,5,4,60.0
2019-05-05,2019,5,5,66.0
2019-05-06,2019,5,6,64.0
2019-05-07,2019,5,7,56.0
2019-05-08,2019,5,8,64.0
2019-05-09,2019,5,9,62.0
2019-05-10,2019,5,10,61.0
2019-05-11,2019,5,11,66.0
2019-05-12,2019,5,12,67.0
2019-05-13,2019,5,13,68.0
2019-05-14,2019,5,14,69.0
2019-05-15,2019,5,15,77.0
2019-05-16,2019,5,16,66.0
2019-05-17,2019,5,17,62.0
2019-05-18,2019,5,18,64.0
2019-05-19,2019,5,19,72.0
2019-05-20,2019,5,20,74.0
2019-05-21,2019,5,21,74.0
2019-05-22,2019,5,22,78.0
2019-05-23,2019,5,23,78.0
2019-05-24,2019,5,24,79.0
2019-05-25,2019,5,25,77.0
2019-05-26,2019,5,26,79.0
2019-05-27,2019,5,27,82.0
2019-05-28,2019,5,28,87.0
2019-05-29,2019,5,29,78.0
2019-05-30,2019,5,30,78.0
2019-05-31,2019,5,31,88.0
2019-06-01,2019,6,1,84.0
2019-06-02,2019,6,2,79.0
2019-06-03,2019,6,3,78.0
2019-06-04,2019,6,4,84.0
2019-06-05,2019,6,5,78.0
2019-06-06,2019,6,6,92.0
2019-06-07,2019,6,7,85.0
2019-06-08,2019,6,8,87.0
2019-06-09,2019,6,9,76.0
2019-06-10,2019,6,10,79.0
2019-06-11,2019,6,11,73.0
2019-06-12,2019,6,12,74.0
2019-06-13,2019,6,13,60.0
2019-06-14,2019,6,14,62.0
2019-06-15,2019,6,15,68.0
2019-06-16,2019,6,16,62.0
2019-06-17,2019,6,17,66.0
2019-06-18,2019,6,18,72.0
2019-06-19,2019,6,19,64.0
2019-06-20,2019,6,20,63.0
2019-06-21,2019,6,21,64.0
2019-06-22,2019,6,22,62.0
2019-06-23,2019,6,23,76.0
2019-06-24,2019,6,24,65.0
2019-06-25,2019,6,25,78.0
2019-06-26,2019,6,26,58.0
2019-06-27,2019,6,27,53.0
2019-06-28,2019,6,28,54.0
2019-06-29,2019,6,29,58.0
2019-06-30,2019,6,30,51.0
2019-07-01,2019,7,1,52.0
2019-07-02,2019,7,2,58.0
2019-07-03,2019,7,3,53.0
2019-07-04,2019,7,4,62.0
2019-07-05,2019,7,5,61.0
2019-07-06,2019,7,6,63.0
2019-07-07,2019,7,7,64.0
2019-07-08,2019,7,8,68.0
2019-07-09,2019,7,9,65.0
2019-07-10,2019,7,10,82.0
2019-07-11,2019,7,11,77.0
2019-07-12,2019,7,12,78.0
2019-07-13,2019,7,13,69.0
2019-07-14,2019,7,14,75.0
2019-07-15,2019,7,15,63.0
2019-07-16,2019,7,16,62.0
2019-07-17,2019,7,17,60.0
2019-07-18,2019,7,18,77.0
2019-07-19,2019,7,19,89.0
2019-07-20,2019,7,20,81.0
2019-07-21,2019,7,21,76.0
2019-07-22,2019,7,22,66.0
2019-07-23,2019,7,23,68.0
2019-07-24,2019,7,24,62.0
2019-07-25,2019,7,25,69.0
2019-07-26,2019,7,26,64.0
2019-07-27,2019,7,27,58.0
2019-07-28,2019,7,28,56.0
2019-07-29,2019,7,29,62.0
2019-07-30,2019,7,30,62.0
2019-07-31,2019,7,31,57.0
2019-08-01,2019,8,1,64.0
2019-08-02,2019,8,2,56.0
2019-08-03,2019,8,3,63.0
2019-08-04,2019,8,4,60.0
2019-08-05,2019,8,5,51.0
2019-08-06,2019,8,6,44.0
2019-08-07,2019,8,7,63.0
2019-08-08,2019,8,8,59.0
2019-08-09,2019,8,9,66.0
2019-08-10,2019,8,10,80.0
2019-08-11,2019,8,11,64.0
2019-08-12,2019,8,12,57.0
2019-08-13,2019,8,13,67.0
2019-08-14,2019,8,14,64.0
2019-08-15,2019,8,15,66.0
2019-08-16,2019,8,16,58.0
2019-08-17,2019,8,17,64.0
2019-08-18,2019,8,18,70.0
2019-08-19,2019,8,19,67.0
2019-08-20,2019,8,20,66.0
2019-08-21,2019,8,21,66.0
2019-08-22,2019,8,22,72.0
2019-08-23,2019,8,23,76.0
2019-08-24,2019,8,24,76.0
2019-08-25,2019,8,25,55.0
2019-08-26,2019,8,26,78.0
2019-08-27,2019,8,27,58.0
2019-08-28,2019,8,28,51.0
2019-08-29,2019,8,29,63.0
2019-08-30,2019,8,30,51.0
2019-08-31,2019,8,31,60.0
2019-09-01,2019,9,1,69.0
2019-09-02,2019,9,2,70.0
2019-09-03,2019,9,3,63.0
2019-09-04,2019,9,4,68.0
2019-09-05,2019,9,5,58.0
