Date,Location,SST,RAD,DayOfYear,Year,Month,Quarter,Season
2012-10-18,0N90E,29.12,234.25,292,2012,10,4,SON
2012-10-19,0N90E,29.39,234.38,293,2012,10,4,SON
2012-10-20,0N90E,29.63,258.43,294,2012,10,4,SON
2012-10-21,0N90E,29.44,185.79,295,2012,10,4,SON
2012-10-22,0N90E,29.3,138.62,296,2012,10,4,SON
2012-10-23,0N90E,29.31,182.56,297,2012,10,4,SON
2012-10-24,0N90E,29.46,227.26,298,2012,10,4,SON
2012-10-25,0N90E,29.29,112.66,299,2012,10,4,SON
2012-10-26,0N90E,29.36,244.16,300,2012,10,4,SON
2012-10-27,0N90E,29.17,181.21,301,2012,10,4,SON
2012-10-28,0N90E,29.23,198.58,302,2012,10,4,SON
2012-10-29,0N90E,29.24,222.9,303,2012,10,4,SON
2012-10-30,0N90E,29.01,132.64,304,2012,10,4,SON
2012-10-31,0N90E,29.02,215.33,305,2012,10,4,SON
2012-11-01,0N90E,29.14,30.74,306,2012,11,4,SON
2012-11-02,0N90E,28.91,35.01,307,2012,11,4,SON
2012-11-03,0N90E,28.77,53.73,308,2012,11,4,SON
2012-11-04,0N90E,28.89,159.62,309,2012,11,4,SON
2012-11-05,0N90E,28.91,177.07,310,2012,11,4,SON
2012-11-06,0N90E,29.03,249.81,311,2012,11,4,SON
2012-11-07,0N90E,28.99,246.68,312,2012,11,4,SON
2012-11-08,0N90E,29.03,126.48,313,2012,11,4,SON
2012-11-09,0N90E,29.07,201.74,314,2012,11,4,SON
2012-11-10,0N90E,28.92,188.77,315,2012,11,4,SON
2012-11-11,0N90E,28.88,216.17,316,2012,11,4,SON
2012-11-12,0N90E,28.85,209.43,317,2012,11,4,SON
2012-11-13,0N90E,28.73,88.7,318,2012,11,4,SON
2012-11-14,0N90E,28.71,213.38,319,2012,11,4,SON
2012-11-15,0N90E,28.83,239.7,320,2012,11,4,SON
2012-11-16,0N90E,28.92,201.68,321,2012,11,4,SON
2012-11-17,0N90E,28.8,49.81,322,2012,11,4,SON
2012-11-18,0N90E,28.86,262.15,323,2012,11,4,SON
2012-11-19,0N90E,29.01,224.83,324,2012,11,4,SON
2012-11-20,0N90E,29.08,254.16,325,2012,11,4,SON
2012-11-21,0N90E,29.39,291.03,326,2012,11,4,SON
2012-11-22,0N90E,29.0,110.9,327,2012,11,4,SON
2012-11-23,0N90E,29.29,288.77,328,2012,11,4,SON
2012-11-24,0N90E,29.15,289.26,329,2012,11,4,SON
2012-11-25,0N90E,29.1,283.06,330,2012,11,4,SON
2012-11-26,0N90E,28.89,75.62,331,2012,11,4,SON
2012-11-27,0N90E,28.97,175.84,332,2012,11,4,SON
2012-11-28,0N90E,28.85,114.45,333,2012,11,4,SON
2012-11-29,0N90E,28.76,117.07,334,2012,11,4,SON
2012-11-30,0N90E,28.68,190.17,335,2012,11,4,SON
2012-12-01,0N90E,28.64,98.34,336,2012,12,4,DJF
2012-12-02,0N90E,28.71,179.91,337,2012,12,4,DJF
2012-12-03,0N90E,28.96,241.01,338,2012,12,4,DJF
2012-12-04,0N90E,29.23,280.97,339,2012,12,4,DJF
2012-12-05,0N90E,29.32,273.61,340,2012,12,4,DJF
2012-12-06,0N90E,29.31,287.68,341,2012,12,4,DJF
2012-12-07,0N90E,29.96,294.67,342,2012,12,4,DJF
2012-12-08,0N90E,29.28,244.13,343,2012,12,4,DJF
2012-12-09,0N90E,29.4,280.09,344,2012,12,4,DJF
2012-12-10,0N90E,29.06,195.71,345,2012,12,4,DJF
2012-12-11,0N90E,29.05,192.66,346,2012,12,4,DJF
2012-12-12,0N90E,29.19,287.45,347,2012,12,4,DJF
2012-12-13,0N90E,29.33,275.31,348,2012,12,4,DJF
2012-12-14,0N90E,29.05,106.35,349,2012,12,4,DJF
2012-12-15,0N90E,28.88,63.99,350,2012,12,4,DJF
2012-12-16,0N90E,28.85,116.32,351,2012,12,4,DJF
2012-12-17,0N90E,29.31,266.51,352,2012,12,4,DJF
2012-12-18,0N90E,28.92,116.31,353,2012,12,4,DJF
2012-12-19,0N90E,28.94,235.64,354,2012,12,4,DJF
2012-12-20,0N90E,28.92,191.06,355,2012,12,4,DJF
2012-12-21,0N90E,29.16,286.69,356,2012,12,4,DJF
2012-12-22,0N90E,28.99,139.6,357,2012,12,4,DJF
2012-12-23,0N90E,28.83,97.91,358,2012,12,4,DJF
2012-12-24,0N90E,28.92,113.35,359,2012,12,4,DJF
2012-12-25,0N90E,28.99,211.31,360,2012,12,4,DJF
2012-12-26,0N90E,28.84,64.48,361,2012,12,4,DJF
2012-12-27,0N90E,28.73,27.07,362,2012,12,4,DJF
2012-12-28,0N90E,28.72,237.85,363,2012,12,4,DJF
2012-12-29,0N90E,28.67,124.97,364,2012,12,4,DJF
2012-12-30,0N90E,28.61,77.21,365,2012,12,4,DJF
2012-12-31,0N90E,28.68,261.35,366,2012,12,4,DJF
2013-01-01,0N90E,29.07,259.79,1,2013,1,1,DJF
2013-01-02,0N90E,28.74,221.33,2,2013,1,1,DJF
2013-01-03,0N90E,28.76,64.25,3,2013,1,1,DJF
2013-01-04,0N90E,28.88,235.45,4,2013,1,1,DJF
2013-01-05,0N90E,28.78,193.05,5,2013,1,1,DJF
2013-01-06,0N90E,28.85,277.21,6,2013,1,1,DJF
2013-01-07,0N90E,28.84,288.63,7,2013,1,1,DJF
2013-01-08,0N90E,28.92,254.91,8,2013,1,1,DJF
2013-01-09,0N90E,28.96,283.8,9,2013,1,1,DJF
2013-01-10,0N90E,29.05,294.21,10,2013,1,1,DJF
2013-01-11,0N90E,29.06,278.44,11,2013,1,1,DJF
2013-01-12,0N90E,28.93,222.81,12,2013,1,1,DJF
2013-01-13,0N90E,28.81,239.12,13,2013,1,1,DJF
2013-01-14,0N90E,29.13,258.37,14,2013,1,1,DJF
2013-01-15,0N90E,29.31,244.41,15,2013,1,1,DJF
2013-01-16,0N90E,29.17,189.41,16,2013,1,1,DJF
2013-01-17,0N90E,29.06,260.2,17,2013,1,1,DJF
2013-01-18,0N90E,29.05,240.08,18,2013,1,1,DJF
2013-01-19,0N90E,29.3,291.82,19,2013,1,1,DJF
2013-01-20,0N90E,29.17,239.35,20,2013,1,1,DJF
2013-01-21,0N90E,29.25,279.0,21,2013,1,1,DJF
2013-01-22,0N90E,29.42,278.81,22,2013,1,1,DJF
2013-01-23,0N90E,29.16,268.01,23,2013,1,1,DJF
2013-01-24,0N90E,29.0,77.43,24,2013,1,1,DJF
2013-01-25,0N90E,29.07,265.67,25,2013,1,1,DJF
2013-01-26,0N90E,29.02,258.81,26,2013,1,1,DJF
2013-01-27,0N90E,28.96,177.0,27,2013,1,1,DJF
2013-01-28,0N90E,29.07,279.82,28,2013,1,1,DJF
2013-01-29,0N90E,29.07,278.92,29,2013,1,1,DJF
2013-01-30,0N90E,29.04,111.59,30,2013,1,1,DJF
2013-01-31,0N90E,29.22,289.81,31,2013,1,1,DJF
2013-02-01,0N90E,29.02,176.75,32,2013,2,1,DJF
2013-02-02,0N90E,29.04,239.71,33,2013,2,1,DJF
2013-02-03,0N90E,28.71,10.48,34,2013,2,1,DJF
2013-02-04,0N90E,28.86,198.85,35,2013,2,1,DJF
2013-02-05,0N90E,28.85,133.37,36,2013,2,1,DJF
2013-02-06,0N90E,28.73,71.81,37,2013,2,1,DJF
2013-02-07,0N90E,28.66,45.32,38,2013,2,1,DJF
2013-02-08,0N90E,28.66,155.26,39,2013,2,1,DJF
2013-02-09,0N90E,28.96,268.08,40,2013,2,1,DJF
2013-02-10,0N90E,29.06,219.13,41,2013,2,1,DJF
2013-02-11,0N90E,29.16,265.2,42,2013,2,1,DJF
2013-02-12,0N90E,29.1,281.04,43,2013,2,1,DJF
2013-02-13,0N90E,29.2,274.3,44,2013,2,1,DJF
2013-02-14,0N90E,29.0,125.53,45,2013,2,1,DJF
2013-02-15,0N90E,28.9,189.41,46,2013,2,1,DJF
2013-02-16,0N90E,28.94,203.21,47,2013,2,1,DJF
2013-02-17,0N90E,29.19,288.54,48,2013,2,1,DJF
2013-02-18,0N90E,29.09,270.68,49,2013,2,1,DJF
2013-02-19,0N90E,28.88,63.63,50,2013,2,1,DJF
2013-02-20,0N90E,28.82,143.55,51,2013,2,1,DJF
2013-02-21,0N90E,28.94,224.53,52,2013,2,1,DJF
2013-02-22,0N90E,28.98,226.95,53,2013,2,1,DJF
2013-02-23,0N90E,28.86,51.51,54,2013,2,1,DJF
2013-02-24,0N90E,28.98,273.48,55,2013,2,1,DJF
2013-02-25,0N90E,28.99,262.72,56,2013,2,1,DJF
2013-02-26,0N90E,29.06,289.09,57,2013,2,1,DJF
2013-02-27,0N90E,29.15,261.56,58,2013,2,1,DJF
2013-02-28,0N90E,29.13,217.27,59,2013,2,1,DJF
2013-03-01,0N90E,29.26,301.25,60,2013,3,1,MAM
2013-03-02,0N90E,29.35,314.92,61,2013,3,1,MAM
2013-03-03,0N90E,29.27,310.4,62,2013,3,1,MAM
2013-03-04,0N90E,29.56,269.03,63,2013,3,1,MAM
2013-03-05,0N90E,29.79,270.5,64,2013,3,1,MAM
2013-03-06,0N90E,30.12,319.04,65,2013,3,1,MAM
2013-03-07,0N90E,30.12,316.17,66,2013,3,1,MAM
2013-03-08,0N90E,30.34,307.49,67,2013,3,1,MAM
2013-03-09,0N90E,30.21,312.82,68,2013,3,1,MAM
2013-03-10,0N90E,30.42,307.1,69,2013,3,1,MAM
2013-03-11,0N90E,30.44,290.17,70,2013,3,1,MAM
2013-03-12,0N90E,30.54,317.55,71,2013,3,1,MAM
2013-03-13,0N90E,30.65,299.78,72,2013,3,1,MAM
2013-03-14,0N90E,30.87,316.16,73,2013,3,1,MAM
2013-03-15,0N90E,30.95,267.46,74,2013,3,1,MAM
2013-03-16,0N90E,30.25,208.48,75,2013,3,1,MAM
2013-03-17,0N90E,30.26,304.93,76,2013,3,1,MAM
2013-03-18,0N90E,30.18,315.23,77,2013,3,1,MAM
2013-03-19,0N90E,30.43,298.01,78,2013,3,1,MAM
2013-03-20,0N90E,30.45,286.71,79,2013,3,1,MAM
2013-03-21,0N90E,30.47,309.74,80,2013,3,1,MAM
2013-03-22,0N90E,30.48,244.75,81,2013,3,1,MAM
2013-03-23,0N90E,30.52,272.24,82,2013,3,1,MAM
2013-03-24,0N90E,30.49,288.23,83,2013,3,1,MAM
2013-03-25,0N90E,30.59,317.53,84,2013,3,1,MAM
2013-03-26,0N90E,30.48,273.89,85,2013,3,1,MAM
2013-03-27,0N90E,30.37,228.78,86,2013,3,1,MAM
2013-03-28,0N90E,30.25,203.36,87,2013,3,1,MAM
2013-03-29,0N90E,30.14,212.18,88,2013,3,1,MAM
2013-03-30,0N90E,30.08,215.66,89,2013,3,1,MAM
2013-03-31,0N90E,30.09,191.51,90,2013,3,1,MAM
2013-04-01,0N90E,30.05,198.2,91,2013,4,2,MAM
2013-04-02,0N90E,29.85,22.22,92,2013,4,2,MAM
2013-04-03,0N90E,29.78,105.66,93,2013,4,2,MAM
2013-04-04,0N90E,29.72,201.7,94,2013,4,2,MAM
2013-04-05,0N90E,29.56,148.31,95,2013,4,2,MAM
2013-04-06,0N90E,29.49,137.4,96,2013,4,2,MAM
2013-04-07,0N90E,29.58,266.74,97,2013,4,2,MAM
2013-04-08,0N90E,29.61,271.45,98,2013,4,2,MAM
2013-04-09,0N90E,29.65,289.67,99,2013,4,2,MAM
2013-04-10,0N90E,29.59,258.27,100,2013,4,2,MAM
2013-04-11,0N90E,29.67,267.9,101,2013,4,2,MAM
2013-04-12,0N90E,29.94,280.88,102,2013,4,2,MAM
2013-04-13,0N90E,30.34,246.28,103,2013,4,2,MAM
2013-04-14,0N90E,30.15,271.41,104,2013,4,2,MAM
2013-04-15,0N90E,30.0,217.96,105,2013,4,2,MAM
2013-04-16,0N90E,29.84,69.12,106,2013,4,2,MAM
2013-04-17,0N90E,30.05,266.56,107,2013,4,2,MAM
2013-04-18,0N90E,30.29,286.78,108,2013,4,2,MAM
2013-04-19,0N90E,30.49,299.54,109,2013,4,2,MAM
2013-04-20,0N90E,30.24,289.4,110,2013,4,2,MAM
2013-04-21,0N90E,30.49,296.56,111,2013,4,2,MAM
2013-04-22,0N90E,30.5,269.51,112,2013,4,2,MAM
2013-04-23,0N90E,30.45,284.65,113,2013,4,2,MAM
2013-04-24,0N90E,30.24,167.47,114,2013,4,2,MAM
2013-04-25,0N90E,30.71,268.9,115,2013,4,2,MAM
2013-04-26,0N90E,30.99,257.95,116,2013,4,2,MAM
2013-04-27,0N90E,30.52,163.41,117,2013,4,2,MAM
2013-04-28,0N90E,30.98,294.75,118,2013,4,2,MAM
2013-04-29,0N90E,30.65,228.74,119,2013,4,2,MAM
2013-04-30,0N90E,30.57,222.7,120,2013,4,2,MAM
2013-05-01,0N90E,30.49,226.93,121,2013,5,2,MAM
2013-05-02,0N90E,30.49,216.21,122,2013,5,2,MAM
2013-05-03,0N90E,30.32,140.77,123,2013,5,2,MAM
2013-05-04,0N90E,30.25,175.67,124,2013,5,2,MAM
2013-05-05,0N90E,30.07,52.28,125,2013,5,2,MAM
2013-05-06,0N90E,29.98,185.85,126,2013,5,2,MAM
2013-05-07,0N90E,29.835,145.79,127,2013,5,2,MAM
2013-05-08,0N90E,29.69,39.43,128,2013,5,2,MAM
2013-05-09,0N90E,29.56,55.66,129,2013,5,2,MAM
2013-05-10,0N90E,29.44,111.83,130,2013,5,2,MAM
2013-05-11,0N90E,29.42,81.04,131,2013,5,2,MAM
2013-05-12,0N90E,29.42,220.45,132,2013,5,2,MAM
2013-05-13,0N90E,29.39,264.56,133,2013,5,2,MAM
2013-05-14,0N90E,29.45,271.22,134,2013,5,2,MAM
2013-05-15,0N90E,29.48,274.96,135,2013,5,2,MAM
2013-05-16,0N90E,29.525,268.30499999999995,136,2013,5,2,MAM
2013-05-17,0N90E,29.57,261.65,137,2013,5,2,MAM
2013-05-18,0N90E,29.59,251.24,138,2013,5,2,MAM
2013-05-19,0N90E,29.54,216.7,139,2013,5,2,MAM
2013-05-20,0N90E,29.62,179.25,140,2013,5,2,MAM
2013-05-21,0N90E,30.06,269.14,141,2013,5,2,MAM
2013-05-22,0N90E,29.86,225.86,142,2013,5,2,MAM
2013-05-23,0N90E,29.51,157.19,143,2013,5,2,MAM
2013-05-24,0N90E,29.59,244.58,144,2013,5,2,MAM
2013-05-25,0N90E,29.64,234.6,145,2013,5,2,MAM
2013-05-26,0N90E,29.74,218.37,146,2013,5,2,MAM
2013-05-27,0N90E,29.93,255.82,147,2013,5,2,MAM
2013-05-28,0N90E,30.13,268.72,148,2013,5,2,MAM
2013-05-29,0N90E,30.13,265.39,149,2013,5,2,MAM
2013-05-30,0N90E,30.16,267.06,150,2013,5,2,MAM
2013-05-31,0N90E,30.12,247.91,151,2013,5,2,MAM
2013-06-01,0N90E,30.19,256.65,152,2013,6,2,JJA
2013-06-02,0N90E,29.92,245.0,153,2013,6,2,JJA
2013-06-03,0N90E,29.73,220.03,154,2013,6,2,JJA
2013-06-04,0N90E,29.65,158.03,155,2013,6,2,JJA
2013-06-05,0N90E,29.7,212.54,156,2013,6,2,JJA
2013-06-06,0N90E,29.88,245.42,157,2013,6,2,JJA
2013-06-07,0N90E,30.09,263.73,158,2013,6,2,JJA
2013-06-08,0N90E,29.9,222.11,159,2013,6,2,JJA
2013-06-09,0N90E,29.69,60.65,160,2013,6,2,JJA
2013-06-10,0N90E,29.58,125.15,161,2013,6,2,JJA
2013-06-11,0N90E,29.51,88.11,162,2013,6,2,JJA
2013-06-12,0N90E,29.4,234.6,163,2013,6,2,JJA
2013-06-13,0N90E,29.38,240.84,164,2013,6,2,JJA
2013-06-14,0N90E,29.4,269.55,165,2013,6,2,JJA
2013-06-15,0N90E,29.44,177.17,166,2013,6,2,JJA
2013-06-16,0N90E,29.42,156.78,167,2013,6,2,JJA
2013-06-17,0N90E,29.48,253.74,168,2013,6,2,JJA
2013-06-18,0N90E,29.42,243.34,169,2013,6,2,JJA
2013-06-19,0N90E,29.45,187.99,170,2013,6,2,JJA
2013-06-20,0N90E,29.49,261.65,171,2013,6,2,JJA
2013-06-21,0N90E,29.5,252.49,172,2013,6,2,JJA
2013-06-22,0N90E,29.56,250.83,173,2013,6,2,JJA
2013-06-23,0N90E,29.61,262.06,174,2013,6,2,JJA
2013-06-24,0N90E,29.62,213.79,175,2013,6,2,JJA
2013-06-25,0N90E,29.69,191.73,176,2013,6,2,JJA
2013-06-26,0N90E,29.54,149.29,177,2013,6,2,JJA
2013-06-27,0N90E,29.56,247.08,178,2013,6,2,JJA
2013-06-28,0N90E,30.08,249.99,179,2013,6,2,JJA
2013-06-29,0N90E,30.04,254.99,180,2013,6,2,JJA
2013-06-30,0N90E,29.83,221.28,181,2013,6,2,JJA
2013-07-01,0N90E,29.75,216.29,182,2013,7,3,JJA
2013-07-02,0N90E,29.49,70.64,183,2013,7,3,JJA
2013-07-03,0N90E,29.38,121.82,184,2013,7,3,JJA
2013-07-04,0N90E,29.35,177.59,185,2013,7,3,JJA
2013-07-05,0N90E,29.36,239.59,186,2013,7,3,JJA
2013-07-06,0N90E,29.29,211.71,187,2013,7,3,JJA
2013-07-07,0N90E,29.29,270.38,188,2013,7,3,JJA
2013-07-08,0N90E,29.35,170.09,189,2013,7,3,JJA
2013-07-09,0N90E,29.35,212.96,190,2013,7,3,JJA
2013-07-10,0N90E,29.5,234.18,191,2013,7,3,JJA
2013-07-11,0N90E,29.33,248.75,192,2013,7,3,JJA
2013-07-12,0N90E,29.27,202.55,193,2013,7,3,JJA
2013-07-13,0N90E,29.25,130.56,194,2013,7,3,JJA
2013-07-14,0N90E,29.23,100.18,195,2013,7,3,JJA
2013-07-15,0N90E,29.28,213.37,196,2013,7,3,JJA
2013-07-16,0N90E,29.28,195.06,197,2013,7,3,JJA
2013-07-17,0N90E,29.34,243.75,198,2013,7,3,JJA
2013-07-18,0N90E,29.43,264.14,199,2013,7,3,JJA
2013-07-19,0N90E,29.36,276.63,200,2013,7,3,JJA
2013-07-20,0N90E,29.4,235.85,201,2013,7,3,JJA
2013-07-21,0N90E,29.55,268.72,202,2013,7,3,JJA
2013-07-22,0N90E,29.51,272.47,203,2013,7,3,JJA
2013-07-23,0N90E,29.45,252.49,204,2013,7,3,JJA
2013-07-24,0N90E,29.49,225.44,205,2013,7,3,JJA
2013-07-25,0N90E,29.71,259.57,206,2013,7,3,JJA
2013-07-26,0N90E,29.86,266.64,207,2013,7,3,JJA
2013-07-27,0N90E,29.64,177.17,208,2013,7,3,JJA
2013-07-28,0N90E,29.66,259.15,209,2013,7,3,JJA
2013-07-29,0N90E,29.61,232.52,210,2013,7,3,JJA
2013-07-30,0N90E,29.47,214.21,211,2013,7,3,JJA
2013-07-31,0N90E,29.45,225.86,212,2013,7,3,JJA
2013-08-01,0N90E,29.62,210.04,213,2013,8,3,JJA
2013-08-02,0N90E,29.5,149.7,214,2013,8,3,JJA
2013-08-03,0N90E,29.41,78.54,215,2013,8,3,JJA
2013-08-04,0N90E,29.37,114.33,216,2013,8,3,JJA
2013-08-05,0N90E,29.29,89.78,217,2013,8,3,JJA
2013-08-06,0N90E,29.22,160.52,218,2013,8,3,JJA
2013-08-07,0N90E,29.14,113.08,219,2013,8,3,JJA
2013-08-08,0N90E,29.14,219.62,220,2013,8,3,JJA
2013-08-09,0N90E,29.13,199.64,221,2013,8,3,JJA
2013-08-10,0N90E,29.06,217.95,222,2013,8,3,JJA
2013-08-11,0N90E,29.02,237.93,223,2013,8,3,JJA
2013-08-12,0N90E,29.09,277.04,224,2013,8,3,JJA
2013-08-13,0N90E,29.07,246.25,225,2013,8,3,JJA
2013-08-14,0N90E,28.96,198.39,226,2013,8,3,JJA
2013-08-15,0N90E,28.79,258.73,227,2013,8,3,JJA
2013-08-16,0N90E,28.76,282.45,228,2013,8,3,JJA
2013-08-17,0N90E,28.45,156.78,229,2013,8,3,JJA
2013-08-18,0N90E,28.48,127.65,230,2013,8,3,JJA
2013-08-19,0N90E,28.62,184.66,231,2013,8,3,JJA
2013-08-20,0N90E,28.42,102.68,232,2013,8,3,JJA
2013-08-21,0N90E,28.59,272.88,233,2013,8,3,JJA
2013-08-22,0N90E,29.03,282.45,234,2013,8,3,JJA
2013-08-23,0N90E,29.01,226.27,235,2013,8,3,JJA
2013-08-24,0N90E,29.07,287.45,236,2013,8,3,JJA
2013-08-25,0N90E,29.45,275.38,237,2013,8,3,JJA
2013-08-26,0N90E,29.17,219.2,238,2013,8,3,JJA
2013-08-27,0N90E,28.83,99.77,239,2013,8,3,JJA
2013-08-28,0N90E,28.85,107.26,240,2013,8,3,JJA
2013-08-29,0N90E,29.13,203.39,241,2013,8,3,JJA
2013-08-30,0N90E,29.18,258.32,242,2013,8,3,JJA
2013-08-31,0N90E,29.28,210.04,243,2013,8,3,JJA
2013-09-01,0N90E,29.27,221.7,244,2013,9,3,SON
2013-09-02,0N90E,28.95,120.57,245,2013,9,3,SON
2013-09-03,0N90E,28.75,94.77,246,2013,9,3,SON
2013-09-04,0N90E,29.05,194.65,247,2013,9,3,SON
2013-09-05,0N90E,29.14,123.9,248,2013,9,3,SON
2013-09-06,0N90E,29.27,228.35,249,2013,9,3,SON
2013-09-07,0N90E,29.22,261.65,250,2013,9,3,SON
2013-09-08,0N90E,29.18,242.09,251,2013,9,3,SON
2013-09-09,0N90E,29.16,270.38,252,2013,9,3,SON
2013-09-10,0N90E,29.11,161.36,253,2013,9,3,SON
2013-09-11,0N90E,29.21,214.21,254,2013,9,3,SON
2013-09-12,0N90E,29.08,106.84,255,2013,9,3,SON
2013-09-13,0N90E,29.02,105.59,256,2013,9,3,SON
2013-09-14,0N90E,29.3,237.09,257,2013,9,3,SON
2013-09-15,0N90E,29.47,300.76,258,2013,9,3,SON
2013-09-16,0N90E,29.14,274.55,259,2013,9,3,SON
2013-09-17,0N90E,29.13,214.62,260,2013,9,3,SON
2013-09-18,0N90E,29.42,218.37,261,2013,9,3,SON
2013-09-19,0N90E,29.14,256.65,262,2013,9,3,SON
2013-09-20,0N90E,28.96,224.61,263,2013,9,3,SON
2013-09-21,0N90E,29.02,210.88,264,2013,9,3,SON
2013-09-22,0N90E,29.18,253.74,265,2013,9,3,SON
2013-09-23,0N90E,29.29,268.3,266,2013,9,3,SON
2013-09-24,0N90E,29.09,247.91,267,2013,9,3,SON
2013-09-25,0N90E,29.17,257.48,268,2013,9,3,SON
2013-09-26,0N90E,29.64,271.63,269,2013,9,3,SON
2013-09-27,0N90E,29.33,243.34,270,2013,9,3,SON
2013-09-28,0N90E,29.23,279.54,271,2013,9,3,SON
2013-09-29,0N90E,29.18,280.79,272,2013,9,3,SON
2013-09-30,0N90E,29.25,277.88,273,2013,9,3,SON
2013-10-01,0N90E,29.18,287.03,274,2013,10,4,SON
2013-10-02,0N90E,28.85,213.79,275,2013,10,4,SON
2013-10-03,0N90E,29.2,275.79,276,2013,10,4,SON
2013-10-04,0N90E,29.66,229.6,277,2013,10,4,SON
2013-10-05,0N90E,30.04,297.02,278,2013,10,4,SON
2013-10-06,0N90E,29.81,308.67,279,2013,10,4,SON
2013-10-07,0N90E,29.69,227.52,280,2013,10,4,SON
2013-10-08,0N90E,29.65,130.56,281,2013,10,4,SON
2013-10-09,0N90E,29.6,139.72,282,2013,10,4,SON
2013-10-10,0N90E,29.55,210.88,283,2013,10,4,SON
2013-10-11,0N90E,29.5,180.08,284,2013,10,4,SON
2013-10-12,0N90E,29.47,178.42,285,2013,10,4,SON
2013-10-13,0N90E,29.4,249.16,286,2013,10,4,SON
2013-10-14,0N90E,29.72,292.86,287,2013,10,4,SON
2013-10-15,0N90E,29.7,289.94,288,2013,10,4,SON
2013-10-16,0N90E,29.45,219.62,289,2013,10,4,SON
2013-10-17,0N90E,28.9,41.51,290,2013,10,4,SON
2013-10-18,0N90E,28.74,190.07,291,2013,10,4,SON
2013-10-19,0N90E,28.69,113.08,292,2013,10,4,SON
2013-10-20,0N90E,29.09,268.72,293,2013,10,4,SON
2013-10-21,0N90E,29.19,262.06,294,2013,10,4,SON
2013-10-22,0N90E,29.52,285.78,295,2013,10,4,SON
2013-10-23,0N90E,29.36,264.97,296,2013,10,4,SON
2013-10-24,0N90E,29.45,225.44,297,2013,10,4,SON
2013-10-25,0N90E,29.63,299.93,298,2013,10,4,SON
2013-10-26,0N90E,29.55,174.67,299,2013,10,4,SON
2013-10-27,0N90E,29.37,247.08,300,2013,10,4,SON
2013-10-28,0N90E,29.64,287.86,301,2013,10,4,SON
2013-10-29,0N90E,29.58,269.14,302,2013,10,4,SON
2013-10-30,0N90E,29.55,215.87,303,2013,10,4,SON
2013-10-31,0N90E,29.61,284.12,304,2013,10,4,SON
2013-11-01,0N90E,29.34,137.64,305,2013,11,4,SON
2013-11-02,0N90E,29.3,256.24,306,2013,11,4,SON
2013-11-03,0N90E,29.25,237.93,307,2013,11,4,SON
2013-11-04,0N90E,29.05,214.21,308,2013,11,4,SON
2013-11-05,0N90E,28.92,165.93,309,2013,11,4,SON
2013-11-06,0N90E,28.77,153.87,310,2013,11,4,SON
2013-11-07,0N90E,28.84,259.98,311,2013,11,4,SON
2013-11-08,0N90E,28.74,101.85,312,2013,11,4,SON
2013-11-09,0N90E,28.77,178.83,313,2013,11,4,SON
2013-11-10,0N90E,28.94,230.44,314,2013,11,4,SON
2013-11-11,0N90E,29.15,259.98,315,2013,11,4,SON
2013-11-12,0N90E,28.99,251.24,316,2013,11,4,SON
2013-11-13,0N90E,28.91,238.34,317,2013,11,4,SON
2013-11-14,0N90E,28.75,210.04,318,2013,11,4,SON
2013-11-15,0N90E,28.75,235.01,319,2013,11,4,SON
2013-11-16,0N90E,28.8,201.31,320,2013,11,4,SON
2013-11-17,0N90E,28.87,226.27,321,2013,11,4,SON
2013-11-18,0N90E,28.92,222.53,322,2013,11,4,SON
2013-11-19,0N90E,29.09,185.49,323,2013,11,4,SON
2013-11-20,0N90E,29.42,255.4,324,2013,11,4,SON
2013-11-21,0N90E,29.86,260.81,325,2013,11,4,SON
2013-11-22,0N90E,29.97,243.75,326,2013,11,4,SON
2013-11-23,0N90E,29.8,238.76,327,2013,11,4,SON
2013-11-24,0N90E,29.8,223.36,328,2013,11,4,SON
2013-11-25,0N90E,29.71,185.49,329,2013,11,4,SON
2013-11-26,0N90E,29.35,191.32,330,2013,11,4,SON
2013-11-27,0N90E,29.38,225.44,331,2013,11,4,SON
2013-11-28,0N90E,29.21,96.85,332,2013,11,4,SON
2013-11-29,0N90E,29.15,199.22,333,2013,11,4,SON
2013-11-30,0N90E,29.02,36.1,334,2013,11,4,SON
2013-12-01,0N90E,29.0,191.73,335,2013,12,4,DJF
2013-12-02,0N90E,28.92,116.41,336,2013,12,4,DJF
2013-12-03,0N90E,28.93,170.51,337,2013,12,4,DJF
2013-12-04,0N90E,29.1,247.08,338,2013,12,4,DJF
2013-12-05,0N90E,29.29,273.3,339,2013,12,4,DJF
2013-12-06,0N90E,28.96,247.08,340,2013,12,4,DJF
2013-12-07,0N90E,29.1,252.91,341,2013,12,4,DJF
2013-12-08,0N90E,28.95,246.25,342,2013,12,4,DJF
2013-12-09,0N90E,28.76,45.25,343,2013,12,4,DJF
2013-12-10,0N90E,28.9,186.32,344,2013,12,4,DJF
2013-12-11,0N90E,28.71,149.29,345,2013,12,4,DJF
2013-12-12,0N90E,29.0,176.75,346,2013,12,4,DJF
2013-12-13,0N90E,29.3,237.51,347,2013,12,4,DJF
2013-12-14,0N90E,29.33,236.26,348,2013,12,4,DJF
2013-12-15,0N90E,29.18,231.68,349,2013,12,4,DJF
2013-12-16,0N90E,28.89,237.51,350,2013,12,4,DJF
2013-12-17,0N90E,28.53,178.42,351,2013,12,4,DJF
2013-12-18,0N90E,28.27,229.6,352,2013,12,4,DJF
